"20210710001540",103.3952,25.73104,284.8612,371.1985,13.45842,178.1094,15.56171,10.13918,67.74284,100.8743,1.663629,0.3293573,-1.15423,-0.1702555,0.7637951,0.0651363,-0.01414204,0.89,333
"20210710001600",103.301,25.70298,284.9828,371.1594,13.4687,177.8056,15.51429,10.13173,67.27334,100.878,1.662113,0.3289981,-1.153442,-0.171661,0.7624926,0.06493778,-0.01510906,0.79,327
"20210710001620",103.0853,25.70913,284.9427,371.096,13.47656,177.5582,15.52201,10.10637,68.00202,100.8788,1.658642,0.3290769,-1.154412,-0.1732363,0.7614314,0.0649701,-0.01391697,0.83,329
"20210710001640",102.9792,25.66311,285.0008,370.9728,13.48886,177.3953,15.4993,10.09854,67.42248,100.8787,1.656936,0.3284878,-1.154503,-0.1760575,0.7607329,0.06487504,-0.01386333,0.77,339
"20210710001700",102.7746,25.59449,284.7552,370.8555,13.48886,177.1322,15.48161,10.11803,67.7185,100.8792,1.653643,0.3276095,-1.157404,-0.1778108,0.7596044,0.06480102,-0.01399684,0.61,342
"20210710001720",102.4123,25.51982,284.7462,370.8403,13.47817,176.7054,15.45788,10.12534,68.39162,100.8802,1.647814,0.3266537,-1.156835,-0.1771854,0.7577746,0.06470168,-0.017102,0.7,325
"20210710001740",102.2003,25.43097,284.9622,370.8782,13.4689,176.655,15.41816,10.13721,68.78022,100.8799,1.644402,0.3255165,-1.1537,-0.1758791,0.7575583,0.06453542,-0.01718354,0.69,349
"20210710001800",101.8499,25.35163,285.248,370.9247,13.45801,176.2578,15.42821,10.07562,67.46417,100.8808,1.638765,0.3245008,-1.149638,-0.1743153,0.7558549,0.06457749,-0.01574254,1.05,349
"20210710001820",101.7924,25.40492,285.447,371.0379,13.45923,176.1941,15.43,10.04442,66.48267,100.8812,1.63784,0.325183,-1.147364,-0.1727215,0.7555818,0.064585,-0.01451063,0.95,351
"20210710001840",101.8596,25.47833,285.5494,370.9309,13.46487,175.8866,15.42101,10.07975,65.79401,100.8785,1.63892,0.3261226,-1.146511,-0.17477,0.754263,0.06454738,-0.01475263,1.04,347
"20210710001900",101.9818,25.53354,285.6335,371.0376,13.47495,175.8683,15.35846,10.06629,65.27993,100.8788,1.640887,0.3268293,-1.146153,-0.17398,0.7541844,0.06428555,-0.01364231,0.88,337
"20210710001920",102.1556,25.5708,285.7331,371.0335,13.4947,175.7894,15.37882,10.00271,62.42743,100.8797,1.643684,0.3273062,-1.146222,-0.1756165,0.7538462,0.06437077,-0.01117015,0.84,337
"20210710001940",102.103,25.57898,285.7895,371.0248,13.51889,175.4661,15.34659,10.046,58.87808,100.8806,1.642837,0.3274109,-1.147082,-0.1776775,0.7524599,0.06423586,-0.01146698,0.83,327
"20210710002000",102.014,25.53973,285.8078,370.9879,13.54329,175.2229,15.33217,10.13658,58.48997,100.8818,1.641406,0.3269086,-1.148405,-0.1801759,0.751417,0.06417549,-0.01106882,0.79,320
"20210710002020",102.0012,25.50846,285.7811,370.784,13.56405,175.0867,15.37112,10.19956,60.75606,100.8866,1.641199,0.3265083,-1.150033,-0.1848818,0.7508327,0.06433851,-0.01455569,0.78,315
"20210710002040",101.8039,25.41528,285.799,370.8635,13.58501,174.8959,15.33074,10.22582,63.10862,100.8838,1.638024,0.3253156,-1.151144,-0.185368,0.7500147,0.06416952,-0.01575446,0.75,317
"20210710002100",101.6732,25.37309,285.7707,370.7999,13.60255,174.6898,15.35077,10.20476,63.13353,100.884,1.635922,0.3247755,-1.152585,-0.1877177,0.7491308,0.06425335,-0.01459169,0.72,308
"20210710002120",101.5474,25.28573,285.873,370.9764,13.6211,174.5185,15.30489,10.19199,61.26855,100.8854,1.633898,0.3236574,-1.152549,-0.1865643,0.7483963,0.06406134,-0.0104301,0.77,307
"20210710002140",101.4354,25.23381,285.95,370.998,13.63803,174.3206,15.28665,10.158,58.59462,100.8855,1.632096,0.3229928,-1.15271,-0.187594,0.7475475,0.06398498,-0.01019692,0.77,308
"20210710002200",101.2347,25.18606,286.1287,371.1024,13.66283,174.068,15.24456,10.20782,57.82389,100.887,1.628866,0.3223816,-1.152164,-0.1880158,0.7464644,0.06380881,-0.009520054,0.78,315
