TIMESTAMP_START,TIMESTAMP_END,TA_1_1_1,RH_1_1_1,PA_2_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,WS_2_1_1,WD_2_1_1,NDVI_1_1_1,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,D_SNOW_1_1_1
202405010800,202405010830,-7.89598,91.1885,101.828,420.437,372.832,214.776,283.005,642.063,602.752,3.50944,336.5,0.0211524,-10.9786,-10.9642,-11.1002,-10.9925,-11.0062,-10.9883,59.6301
202405010830,202405010900,-8.13481,90.7938,101.843,442.29,422.601,207.485,284.314,725.738,680.608,1.342,300.5,0.01741,-10.9749,-10.9606,-11.0975,-10.9892,-11.0043,-10.9857,59.5366
202405010900,202405010930,-6.81974,92.3579,101.86,465.337,466.43,206.789,290.322,806.148,755.799,0.866444,279.233,0.0143513,-10.9697,-10.9568,-11.0955,-10.9859,-11.0026,-10.9828,59.3052
202405010930,202405011000,-5.96103,91.1578,101.881,472.031,501.962,207.732,297.1,881.412,826.125,0.886111,217.767,0.0118197,-10.9674,-10.9535,-11.0936,-10.9824,-11.0009,-10.98,59.0892
202405011000,202405011030,-6.86817,90.533,101.894,482.987,540.094,207.9,297.399,951.532,891.416,1.19744,171.956,0.00987352,-10.9658,-10.9502,-11.0912,-10.9795,-10.999,-10.9769,59.4756
202405011030,202405011100,-5.28182,90.7181,101.903,508.752,585.05,211.419,299.865,1014.02,950.015,2.05633,130.067,0.00795579,-10.9616,-10.9471,-11.0891,-10.9763,-10.9969,-10.9744,59.7104
202405011100,202405011130,-5.0696,90.0024,101.915,527.292,617.999,213.184,301.451,1071.94,1005.07,2.81611,121.2,0.00719373,-10.9569,-10.944,-11.0868,-10.9729,-10.9951,-10.9714,59.7602
202405011130,202405011200,-2.60355,80.1825,101.932,527.365,648.73,215.787,310.284,1118.45,1050.62,4.43111,176.211,0.00647829,-10.9528,-10.9411,-11.0844,-10.97,-10.9932,-10.9685,59.6846
202405011200,202405011230,-1.88334,72.8961,101.952,541.031,676.67,216.851,311.613,1158.67,1089.7,5.32256,233.389,0.00570419,-10.9516,-10.9383,-11.0822,-10.9671,-10.9913,-10.9656,59.6799
202405011230,202405011300,-0.395489,65.0179,101.949,549.858,685.05,218.436,315.568,1174.72,1104.58,9.28389,342.667,0.00544945,-10.948,-10.9357,-11.0802,-10.9639,-10.9895,-10.9629,59.2469
202405011300,202405011330,-0.299967,62.6104,101.972,552.702,687.206,220.328,315.913,1181.31,1111.57,9.48889,344.578,0.00521247,-10.9451,-10.9329,-11.0774,-10.9611,-10.9875,-10.9601,59.2563
202405011330,202405011400,-0.217226,61.1651,101.995,558.235,692.403,220.209,316.303,1186.05,1116.37,9.21678,329.3,0.00515241,-10.945,-10.9306,-11.0749,-10.9583,-10.9854,-10.957,59.2507
202405011400,202405011430,-0.638245,65.3092,102.012,553.361,686.056,220.564,315.604,1174.54,1103.67,10.1446,344.2,0.00553021,-10.9388,-10.9282,-11.0726,-10.9552,-10.9834,-10.9542,59.4121
202405011430,202405011500,-0.959001,67.3565,102.029,541.815,674.265,223.117,314.217,1145.86,1075.91,10.3497,348.2,0.00680483,-10.9385,-10.9256,-11.0699,-10.9525,-10.9813,-10.9513,59.4945
202405011500,202405011530,-1.21948,68.8545,102.062,434.115,548.98,240.754,312.52,965.509,903.398,9.82344,336.456,0.00682093,-10.938,-10.9235,-11.0673,-10.9497,-10.9792,-10.9487,59.5189
202405011530,202405011600,-0.744706,65.5394,102.116,460.889,579.693,241.947,313.468,1006.93,943.079,6.11833,136.333,0.00666428,-10.9351,-10.921,-11.0649,-10.9471,-10.9774,-10.9457,59.6741
202405011600,202405011630,-0.917138,67.3528,102.152,407.358,516.177,260.135,314.801,905.66,848.712,5.53178,150.322,0.00653449,-10.9327,-10.9189,-11.0624,-10.9446,-10.9755,-10.9429,59.6577
202405011630,202405011700,-0.816247,67.6795,102.182,427.673,536.846,238.538,315.505,928.019,871.992,3.28522,53.4667,0.00746609,-10.9323,-10.9167,-11.0598,-10.9421,-10.9733,-10.9403,59.7805
202405011700,202405011730,-1.96427,76.1218,102.198,396.594,489.515,225.631,312.263,845.875,796.829,3.32089,186.878,0.00846632,-10.927,-10.9147,-11.0577,-10.9397,-10.9714,-10.9376,59.7431
202405011730,202405011800,-2.03031,70.8802,102.207,235.56,298.205,214.225,303.718,516.497,487.48,2.86078,154.1,0.00999544,-10.9261,-10.9124,-11.0552,-10.937,-10.9693,-10.9349,59.7638
202405011800,202405011830,-3.43051,79.1073,102.247,286.009,357.676,213.918,299.518,598.527,564.423,4.221,180.533,0.0110607,-10.924,-10.9098,-11.0525,-10.9344,-10.967,-10.9323,59.7363
202405011830,202405011900,-4.2097,82.6573,102.281,157.34,203.272,220.98,293.617,354.733,331.57,4.18544,189.678,0.00873102,-10.9197,-10.9072,-11.0498,-10.9318,-10.9648,-10.9296,59.7763
202405011900,202405011930,-4.80698,86.0862,102.325,159.853,206.491,227.258,290.76,350.951,327.592,3.04089,175.622,0.00744492,-10.9171,-10.9045,-11.0474,-10.9292,-10.9628,-10.9272,59.8182
202405011930,202405012000,-4.75317,84.034,102.366,121.982,159.011,220.246,288.194,271.009,252.832,0.757889,144.144,0.0131081,-10.9161,-10.9016,-11.0448,-10.9267,-10.9609,-10.9244,59.7057
202405012000,202405012030,-4.96562,83.5886,102.395,88.1206,117.553,220.189,284.244,204.864,191.15,0.693444,226.144,0.0149984,-10.9095,-10.8988,-11.0426,-10.9241,-10.9585,-10.922,59.6456
202405012030,202405012100,-5.3664,82.6207,102.41,77.4445,103.654,229.552,282.146,177.987,165.737,1.40722,232.322,0.00991678,-10.9102,-10.8957,-11.04,-10.9215,-10.9567,-10.9195,59.6785
202405012100,202405012130,-5.28112,80.9088,102.42,63.7319,85.7859,236.842,281.22,143.735,133.904,1.13556,269.5,0.00992768,-10.9081,-10.8924,-11.0374,-10.9188,-10.9543,-10.917,59.7174
202405012130,202405012200,-5.37093,80.6213,102.425,47.2529,64.0498,249.887,282.931,105.643,98.3535,1.40256,245.089,0.0100027,-10.9014,-10.889,-11.035,-10.9159,-10.9525,-10.9143,59.7916
202405012200,202405012230,-5.52204,80.7924,102.439,33.3039,45.6536,250.597,282.368,73.905,68.8092,1.43378,276.811,0.0113145,-10.8992,-10.8853,-11.0329,-10.9132,-10.9505,-10.9118,59.7811
202405012230,202405012300,-5.38237,80.7819,102.456,23.4007,32.6997,257.924,282.451,50.2958,46.8233,1.61444,255.989,0.0143457,-10.8963,-10.8816,-11.0301,-10.9102,-10.9485,-10.9092,59.8701
202405012300,202405012330,-5.31543,80.2675,102.462,14.1076,19.7442,270.449,284.535,31.4588,29.2861,1.79111,198.244,0.0191047,-10.8878,-10.8776,-11.0277,-10.9074,-10.9467,-10.9067,59.784
202405012330,202405020000,-5.63946,82.058,102.473,8.09577,11.4403,274.936,284.621,19.7025,18.3379,1.39556,175.122,0.0252755,-10.8839,-10.8736,-11.0257,-10.9043,-10.9445,-10.904,59.8038
202405020000,202405020030,-5.32228,80.8783,102.472,5.20078,7.70769,277.23,285.971,13.0364,12.1257,2.30689,193.5,0.0220377,-10.8821,-10.8692,-11.0231,-10.9008,-10.9426,-10.9012,59.7706
202405020030,202405020100,-5.12598,81.1827,102.477,3.64519,5.97385,277.29,286.655,9.73161,9.0476,2.02822,224.267,-0.00423796,-10.8753,-10.8645,-11.0207,-10.8976,-10.9407,-10.8985,59.8543
202405020100,202405020130,-5.19289,81.4932,102.49,2.73986,4.59722,276.543,286.683,8.59256,7.99037,1.54922,191.289,-0.00895942,-10.8697,-10.8603,-11.0184,-10.8941,-10.9386,-10.8956,59.8603
202405020130,202405020200,-4.77339,76.821,102.497,3.98944,6.5822,276.752,287.707,9.71048,9.03192,2.32567,145.556,0.0332627,-10.8656,-10.8554,-11.0162,-10.8906,-10.9367,-10.8928,59.823
202405020200,202405020230,-4.69181,75.4501,102.526,5.58934,8.64024,277.322,288.421,12.7883,11.8922,2.72989,139.844,0.0428209,-10.86,-10.8507,-11.0138,-10.8869,-10.9346,-10.8902,59.793
202405020230,202405020300,-4.60156,76.7648,102.526,7.25747,10.6638,277.956,290.101,17.8173,16.5688,6.47156,102.511,0.0261739,-10.8529,-10.8459,-11.0114,-10.8831,-10.9328,-10.8871,59.5815
202405020300,202405020330,-4.89397,78.3942,102.527,11.5999,16.3063,276.348,289.509,28.0529,26.0785,5.271,135.089,0.0186454,-10.8517,-10.8409,-11.009,-10.8793,-10.9308,-10.8842,59.6146
202405020330,202405020400,-5.96577,83.3276,102.542,15.2867,21.061,277.79,286.63,37.9672,35.2982,2.06467,134.856,0.0122271,-10.846,-10.836,-11.0068,-10.8756,-10.9289,-10.8811,59.9208
202405020400,202405020430,-4.62434,76.5284,102.522,25.5838,35.7396,280.847,290.245,60.0035,55.8376,5.39267,112.067,0.00968927,-10.8404,-10.831,-11.0041,-10.8713,-10.9268,-10.878,59.6461
202405020430,202405020500,-4.6864,77.394,102.544,33.4997,46.7437,280.725,290.64,83.7982,78.0086,2.404,135.1,0.00817603,-10.8364,-10.8261,-11.002,-10.8674,-10.9249,-10.875,59.7556
202405020500,202405020530,-5.21553,82.7843,102.548,35.4088,49.6725,280.189,289.772,92.9568,86.5287,2.70778,184.933,0.00591646,-10.8283,-10.8214,-10.9994,-10.8637,-10.923,-10.8718,59.7712
202405020530,202405020600,-4.88013,80.2516,102.534,55.1725,76.8772,277.742,290.426,138.911,129.266,2.47767,158.6,0.00485996,-10.8215,-10.8166,-10.997,-10.8596,-10.9209,-10.8687,59.8058
202405020600,202405020630,-4.60473,77.8616,102.526,57.9118,80.5673,275.828,290.801,149.023,138.691,1.15944,134.444,0.00428421,-10.8203,-10.8118,-10.9945,-10.8556,-10.919,-10.8653,59.6999
202405020630,202405020700,-4.59818,79.8701,102.523,97.3694,131.558,277.783,292.288,241.057,224.32,2.75122,245.378,0.00485271,-10.8125,-10.8074,-10.9921,-10.8514,-10.9171,-10.8622,59.6298
202405020700,202405020730,-4.62657,81.6926,102.522,117.135,157.955,277.772,293.148,290.813,270.655,3.08044,248.378,0.00490696,-10.8083,-10.8027,-10.9897,-10.8476,-10.9153,-10.8587,59.6199
202405020730,202405020800,-4.52807,82.7328,102.529,150.021,203.993,277.026,294.146,378.233,352.007,2.91111,246.778,0.00533834,-10.8071,-10.7983,-10.987,-10.8435,-10.9132,-10.8556,59.6113
202405020800,202405020830,-4.79747,84.7879,102.534,183.802,250.262,275.043,295.692,462.267,430.152,1.59144,174.833,0.00566611,-10.7978,-10.7938,-10.9846,-10.8394,-10.9114,-10.8524,59.6533
202405020830,202405020900,-4.56843,84.0512,102.526,236.29,313.458,276.037,300.555,575.468,535.402,1.35756,227.222,0.00604021,-10.7938,-10.7892,-10.9822,-10.8356,-10.9094,-10.8488,59.6518
202405020900,202405020930,-4.06946,81.2892,102.538,267.185,356.706,279.254,304.174,661.371,615.847,1.19944,214.767,0.00573385,-10.7891,-10.7851,-10.9799,-10.8316,-10.9075,-10.8454,59.4954
202405020930,202405021000,-3.71134,79.6743,102.534,229.685,308.417,278.423,303.662,588.356,548.177,1.91222,242.133,0.00591854,-10.7871,-10.7809,-10.9772,-10.8277,-10.9056,-10.8419,59.4375
202405021000,202405021030,-3.89481,81.3982,102.524,269.494,362.334,278.698,302.701,686.649,639.71,2.57533,214.711,0.00563503,-10.781,-10.7766,-10.9744,-10.8238,-10.9036,-10.8389,59.6399
202405021030,202405021100,-3.66698,79.8944,102.511,324.542,434.9,277.473,306.322,811.018,755.34,1.59356,177.167,0.00545099,-10.7752,-10.7724,-10.9719,-10.8198,-10.9016,-10.8353,59.5815
202405021100,202405021130,-3.46892,78.2842,102.514,292.466,390.296,279.633,309.22,749.275,698.015,1.61911,106.311,0.0052022,-10.7725,-10.7682,-10.9696,-10.8158,-10.8997,-10.8321,59.5634
202405021130,202405021200,-3.12235,74.6446,102.523,269.173,366.58,284.576,307.703,703.171,655.434,2.03022,152.289,0.00527476,-10.7663,-10.7639,-10.9669,-10.8121,-10.8978,-10.8283,59.6237
202405021200,202405021230,-3.25921,78.4616,102.525,264.801,365.035,287.226,308.263,708.179,660.372,1.18811,124.133,0.00556711,-10.7644,-10.7598,-10.9643,-10.8083,-10.8957,-10.8251,59.4832
202405021230,202405021300,-3.32322,77.9492,102.506,351.125,479.6,286.869,308.369,894.049,834.296,4.32744,296.567,0.00637185,-10.7591,-10.7558,-10.9615,-10.8043,-10.8937,-10.8219,59.3787
202405021300,202405021330,-3.18543,78.4414,102.485,463.921,623.791,282.793,309.423,1120.19,1044.94,6.38878,331.044,0.00670592,-10.7549,-10.7513,-10.9589,-10.8005,-10.8917,-10.8184,59.3717
202405021330,202405021400,-3.13102,79.288,102.48,414.959,557.537,283.213,308.137,998.645,932.242,7.13978,340.344,0.00655394,-10.749,-10.7471,-10.9559,-10.7964,-10.8898,-10.815,59.5105
202405021400,202405021430,-3.22354,80.2032,102.471,393.337,527.322,279.118,307.537,934.216,872.953,7.12944,343.722,0.0064313,-10.7457,-10.7429,-10.9532,-10.7924,-10.8876,-10.8115,59.4937
202405021430,202405021500,-3.12066,78.4828,102.45,365.785,493.403,279.211,307.4,884.066,825.923,6.72067,344.622,0.00638187,-10.7432,-10.7386,-10.9506,-10.7888,-10.8855,-10.8079,59.5202
202405021500,202405021530,-2.9756,78.1455,102.427,377.564,505.414,277.723,307.741,898.332,839.453,7.13022,342.656,0.00632465,-10.7351,-10.7344,-10.9477,-10.7848,-10.8835,-10.8045,59.4789
202405021530,202405021600,-2.88526,76.8362,102.424,339.068,451.218,273.616,307.093,796.777,744.745,6.44744,344.233,0.00632649,-10.7327,-10.7301,-10.9449,-10.7811,-10.8816,-10.8009,59.4824
202405021600,202405021630,-2.53674,75.7815,102.414,387.134,510.774,274.607,310.983,901.33,842.875,3.45589,179.733,0.0063981,-10.7268,-10.7257,-10.9422,-10.777,-10.8796,-10.7976,59.508
202405021630,202405021700,-2.76497,79.929,102.411,445.427,582.808,273.403,313.967,1023.58,957.011,3.24533,165.922,0.00625637,-10.7245,-10.7216,-10.9396,-10.7734,-10.8776,-10.7945,59.5063
202405021700,202405021730,-2.95339,81.8581,102.399,273.273,360.734,269.702,307.932,640.93,598.712,4.19044,182.611,0.0067783,-10.7176,-10.7169,-10.937,-10.7694,-10.8754,-10.7908,59.5052
202405021730,202405021800,-3.1595,81.5923,102.384,229.302,306.241,267.13,303.422,537.413,501.798,3.84567,186.267,0.00711659,-10.7113,-10.7121,-10.9339,-10.7654,-10.8733,-10.7874,59.4838
202405021800,202405021830,-3.29241,82.3576,102.369,208.826,280.482,271.097,302.866,492.73,460.538,3.87244,181.067,0.00679625,-10.7074,-10.7073,-10.9309,-10.7613,-10.8712,-10.7838,59.5058
202405021830,202405021900,-3.34801,82.2844,102.372,155.084,209.557,269.783,300.901,368.783,344.359,3.73489,194.167,0.00639406,-10.7019,-10.7025,-10.9282,-10.7573,-10.8691,-10.7803,59.4556
202405021900,202405021930,-3.26627,79.4572,102.366,154.453,206.779,263.23,299.735,356.805,333.092,3.27633,191.1,0.00728181,-10.6952,-10.6977,-10.9256,-10.753,-10.8671,-10.7767,59.4155
202405021930,202405022000,-3.23479,78.2353,102.362,121.036,163.927,268.613,299.411,284.871,265.931,2.69467,166.656,0.00725916,-10.6904,-10.6926,-10.9226,-10.749,-10.8651,-10.7731,59.3849
202405022000,202405022030,-3.2682,76.4842,102.361,96.2621,131.195,269.38,298.262,228.295,212.867,2.618,152.133,0.00759786,-10.6821,-10.6874,-10.9199,-10.7446,-10.8629,-10.7698,59.3794
202405022030,202405022100,-3.29162,75.781,102.364,96.2567,130.306,276.7,298.647,222.445,207.458,1.74022,139.378,0.00728949,-10.6796,-10.6821,-10.9169,-10.7403,-10.8609,-10.7661,59.3158
202405022100,202405022130,-3.51303,76.037,102.361,66.7905,90.7152,265.172,296.558,155.488,145.048,3.05344,112.478,0.00946066,-10.6716,-10.6769,-10.9142,-10.736,-10.8589,-10.7624,59.3987
202405022130,202405022200,-3.74031,74.3097,102.363,44.0965,61.6514,244.27,292.283,104.33,97.1828,4.124,84.3889,0.0140524,-10.6662,-10.6711,-10.9112,-10.7314,-10.8566,-10.7588,59.4738
202405022200,202405022230,-3.96045,74.9994,102.375,38.0488,52.8067,249.366,290.5,85.0026,79.0441,2.28178,170.578,0.0124814,-10.663,-10.6655,-10.9083,-10.7268,-10.8544,-10.7551,59.5409
202405022230,202405022300,-3.80685,73.9202,102.381,23.1583,33.5538,256.685,290.381,54.3813,50.5837,1.45289,184.033,0.0133913,-10.6573,-10.6597,-10.9053,-10.7222,-10.8524,-10.7514,59.5057
202405022300,202405022330,-4.32031,76.4749,102.375,14.6734,22.6857,247.753,287.983,38.4524,35.6715,2.62978,263.011,0.0162773,-10.6485,-10.6537,-10.9025,-10.7176,-10.8503,-10.7477,59.4421
202405022330,202405030000,-4.4704,75.2003,102.385,13.1129,20.8414,241.326,285.373,31.1674,28.9204,1.88433,199.589,0.0227947,-10.6443,-10.6478,-10.8997,-10.7128,-10.8482,-10.7439,59.4824
202405030000,202405030030,-4.48461,74.0774,102.379,8.75376,15.7378,242.796,284.336,23.3318,21.6678,1.986,235.4,0.0235801,-10.6325,-10.6416,-10.8967,-10.7078,-10.8458,-10.7402,59.4552
202405030030,202405030100,-4.83694,73.9063,102.376,6.12612,12.7117,234.681,281.613,19.3028,17.9111,1.33322,214.744,0.0213444,-10.6259,-10.6355,-10.8937,-10.703,-10.8439,-10.736,59.5009
202405030100,202405030130,-5.41556,74.7943,102.373,4.63382,10.8182,216.23,279.154,17.383,16.0987,3.656,290.867,0.0187948,-10.62,-10.629,-10.8907,-10.6978,-10.8418,-10.7323,59.3581
202405030130,202405030200,-5.87182,75.9981,102.378,4.25134,10.5021,211.499,277.264,17.5077,16.1936,3.11467,275.878,0.0154396,-10.6148,-10.6226,-10.8878,-10.6928,-10.8396,-10.7282,59.3372
202405030200,202405030230,-5.8832,75.2034,102.374,6.07037,13.5271,214.209,273.77,20.4393,18.8887,1.62922,236.178,0.0107243,-10.6087,-10.6163,-10.8846,-10.6877,-10.8374,-10.7242,59.3513
202405030230,202405030300,-6.08358,74.9936,102.371,7.84151,15.8322,212.754,272.202,25.8751,23.9064,1.18811,175.633,0.00849906,-10.5994,-10.6097,-10.8816,-10.6826,-10.8354,-10.72,59.4777
202405030300,202405030330,-6.8091,78.4211,102.369,12.0853,21.4156,207.981,267.456,35.7191,32.9943,1.6,194.378,0.0128024,-10.5919,-10.6033,-10.8787,-10.6772,-10.833,-10.716,59.3402
202405030330,202405030400,-6.41277,77.7802,102.364,24.0728,37.7595,211.216,268.848,56.1478,51.9765,1.82656,235.867,0.0163344,-10.5875,-10.5967,-10.8756,-10.6717,-10.8309,-10.7118,59.381
202405030400,202405030430,-7.27493,77.1555,102.359,33.1663,47.8248,212.799,270.091,78.389,72.6471,2.45022,165.533,0.0205027,-10.5793,-10.5904,-10.8727,-10.6664,-10.8289,-10.7074,59.1643
202405030430,202405030500,-8.1428,81.5319,102.359,44.8991,62.1601,226.635,267.886,102.598,95.1807,1.29644,166.156,0.016236,-10.5714,-10.584,-10.8695,-10.6613,-10.8265,-10.7033,59.2305
202405030500,202405030530,-8.01743,80.6765,102.357,67.1512,90.8105,240.865,270.547,149.391,138.758,1.29511,145.378,0.0114588,-10.5661,-10.5776,-10.8664,-10.6557,-10.8246,-10.6991,59.4041
202405030530,202405030600,-6.43738,76.9856,102.349,68.5261,94.4546,234.317,274.838,161.308,149.775,1.48056,189.233,0.017605,-10.5595,-10.5716,-10.8636,-10.6504,-10.8223,-10.6948,59.3392
202405030600,202405030630,-7.05281,77.9463,102.367,85.0215,115.438,219.357,271.567,201.687,187.138,1.16556,208.022,0.0264506,-10.5517,-10.5653,-10.8603,-10.6449,-10.8204,-10.6903,59.1725
202405030630,202405030700,-7.4611,81.6926,102.372,118.192,159.063,215.376,271.181,268.326,250.039,1.15222,222.078,0.0325761,-10.5463,-10.5595,-10.8572,-10.6398,-10.8181,-10.6859,59.3123
202405030700,202405030730,-7.37732,80.82,102.379,96.1467,132.748,215.858,270.349,238.637,221.906,0.876333,328.056,0.0237387,-10.541,-10.5535,-10.8541,-10.6343,-10.816,-10.6815,59.1611
202405030730,202405030800,-7.63248,82.4272,102.394,150.364,201.687,225.316,272.059,352.91,327.817,1.30522,257.011,0.0180602,-10.5382,-10.5479,-10.8507,-10.6289,-10.8138,-10.6772,59.2695
202405030800,202405030830,-6.86513,78.47,102.397,337.766,437.611,232.235,285.438,744.353,692.004,1.10144,168.267,0.0160954,-10.5272,-10.5423,-10.8476,-10.6236,-10.8118,-10.6727,59.2169
202405030830,202405030900,-6.0565,76.8285,102.385,257.285,332.235,216.941,289.182,591.701,548.338,0.985556,130.478,0.0166446,-10.5227,-10.5373,-10.8449,-10.6187,-10.8099,-10.6684,59.3034
202405030900,202405030930,-6.0352,74.8028,102.382,313.328,402.035,234.026,291.76,722.707,670.861,0.676444,189.456,0.012603,-10.517,-10.5318,-10.8417,-10.6136,-10.8077,-10.6638,58.7928
202405030930,202405031000,-5.57125,74.3432,102.377,351.034,455.68,216.111,296.096,800.518,742.428,0.569111,261.311,0.0129193,-10.5111,-10.5269,-10.8384,-10.6087,-10.8055,-10.6595,58.8872
202405031000,202405031030,-5.83191,75.5377,102.373,261.676,349.013,239.414,297.181,636.52,591.633,0.570222,116.422,0.0102646,-10.5074,-10.5224,-10.8355,-10.6039,-10.8035,-10.6549,58.9997
202405031030,202405031100,-5.24886,74.3977,102.374,381.047,496.451,245.195,303.26,895.424,832.374,0.431667,124.1,0.00884489,-10.502,-10.5178,-10.8324,-10.5988,-10.8015,-10.6506,59.0276
202405031100,202405031130,-4.45695,72.7538,102.385,351.994,470.261,267.071,310.519,878.074,818.568,0.655556,166.033,0.00772447,-10.4981,-10.5134,-10.829,-10.5942,-10.7996,-10.6464,58.9072
202405031130,202405031200,-4.38847,72.8345,102.389,349.507,469.574,276.571,311.827,890.716,830.797,1.11167,166.111,0.00732768,-10.4943,-10.509,-10.8254,-10.5895,-10.7972,-10.6418,59.0467
202405031200,202405031230,-3.73902,71.8302,102.393,420.368,554.981,281.775,310.023,1039.63,969.209,1.76244,234.244,0.0071241,-10.4888,-10.505,-10.8223,-10.5849,-10.7948,-10.6374,59.2423
202405031230,202405031300,-3.58115,74.4899,102.378,436.678,583.795,284.401,314.151,1087.14,1013.54,1.53322,148.4,0.00671449,-10.486,-10.5009,-10.8189,-10.5804,-10.7926,-10.6332,59.2918
202405031300,202405031330,-2.11683,69.2195,102.359,416.987,555.159,286.954,318.364,1035.39,965.419,1.60844,174.167,0.00670994,-10.482,-10.4973,-10.8155,-10.576,-10.7902,-10.6288,59.3051
202405031330,202405031400,-1.26353,68.1621,102.361,421.456,557.621,289.24,319.011,1035.27,965.045,2.67178,167.533,0.00649037,-10.479,-10.494,-10.8122,-10.5719,-10.7882,-10.6245,59.3627
202405031400,202405031430,-0.661987,69.9095,102.36,379.394,504.933,291.405,319.656,938.165,874.273,3.99367,239.856,0.00629483,-10.4753,-10.4906,-10.8087,-10.5678,-10.786,-10.6206,59.1608
202405031430,202405031500,-1.37346,80.6799,102.363,356.601,483.171,295.127,313.913,892.612,831.051,8.24156,268.3,0.00608444,-10.4725,-10.487,-10.8049,-10.5636,-10.7838,-10.6162,58.9479
202405031500,202405031530,-1.49889,83.586,102.393,340.32,469.475,297.907,313.595,880.468,820.634,7.63811,346.722,0.00616812,-10.472,-10.4838,-10.8013,-10.5592,-10.7812,-10.6122,58.8171
202405031530,202405031600,-1.79392,87.3738,102.438,289.884,404.945,299.666,311.944,770.141,719.331,7.512,337.867,0.00562716,-10.4697,-10.4805,-10.7977,-10.5555,-10.7787,-10.6078,58.8359
202405031600,202405031630,-1.85629,88.9099,102.478,260.624,367.604,300.232,311.118,703.384,658.573,7.31856,344.889,0.00498585,-10.4673,-10.4774,-10.7942,-10.5515,-10.7762,-10.6038,58.9028
202405031630,202405031700,-1.93548,90.2444,102.502,237.061,334.232,300.478,309.585,640.803,599.434,9.06344,340.533,0.00440232,-10.4639,-10.4746,-10.7904,-10.5476,-10.7741,-10.5999,59.4063
202405031700,202405031730,-1.99917,89.4811,102.527,192.296,272.888,300.186,308.227,538.259,503.167,9.98567,337.256,0.00407366,-10.4634,-10.4718,-10.787,-10.5439,-10.7717,-10.596,58.6629
202405031730,202405031800,-2.17979,90.7167,102.553,169.002,240.669,300.253,306.768,476.74,446.175,10.6476,333.478,0.00503183,-10.4608,-10.469,-10.7834,-10.5403,-10.7693,-10.5921,61.0966
202405031800,202405031830,-2.30235,92.2654,102.57,148.07,211.729,300.542,306.34,417.75,391.805,10.668,341,0.00553702,-10.4556,-10.4659,-10.7799,-10.5369,-10.7668,-10.5882,65.6503
202405031830,202405031900,-2.41907,91.7734,102.567,120.532,174.002,300.177,305.199,337.121,318.259,12.5986,341.956,0.00411062,-10.4548,-10.4631,-10.7762,-10.5335,-10.7645,-10.5845,63.6963
202405031900,202405031930,-2.42919,90.7399,102.588,91.2428,131.767,299.47,304.619,252.143,237.873,13.0944,341.678,0.00434405,-10.45,-10.4599,-10.7728,-10.5301,-10.7622,-10.5808,59.6933
202405031930,202405032000,-2.48134,90.6802,102.625,80.7044,114.801,298.916,304.154,218.411,204.257,12.8341,343.367,0.00241258,-10.449,-10.4568,-10.7695,-10.5266,-10.7599,-10.5774,59.1625
202405032000,202405032030,-2.57421,90.7205,102.676,76.0571,107.61,298.359,303.641,203.557,189.994,12.8142,342.056,0.00239414,-10.4451,-10.4533,-10.7661,-10.5234,-10.7575,-10.5735,58.9975
202405032030,202405032100,-2.67262,90.1164,102.734,62.5699,88.278,297.616,303.048,164.113,153.173,12.2218,344.556,0.00224532,-10.4411,-10.4498,-10.7628,-10.5201,-10.7551,-10.57,58.9998
202405032100,202405032130,-2.80609,90.6083,102.792,39.2277,55.7034,296.323,302.125,104.382,97.4901,11.2867,342.333,0.00113565,-10.4385,-10.4464,-10.7594,-10.5166,-10.7527,-10.5666,58.9772
202405032130,202405032200,-3.02139,90.3651,102.807,33.5833,47.6708,294.089,301.01,86.5625,81.0819,11.5023,343.8,0.00201618,-10.4326,-10.4427,-10.7564,-10.513,-10.7503,-10.5632,58.8695
202405032200,202405032230,-3.15393,89.3743,102.825,25.2962,35.9018,292.604,300.137,64.1496,60.1116,11.489,342.756,0.00201389,-10.4346,-10.4388,-10.753,-10.5097,-10.748,-10.56,58.7902
202405032230,202405032300,-3.08189,87.2752,102.848,18.2474,26.0278,291.932,299.998,46.6993,43.7054,10.7964,345.1,0.00205858,-10.4237,-10.4348,-10.7499,-10.5063,-10.7456,-10.5562,58.9559
202405032300,202405032330,-3.10496,85.9694,102.868,13.4412,19.254,290.901,299.591,34.6701,32.3854,10.7376,348.267,0.00282812,-10.4218,-10.4308,-10.7467,-10.5027,-10.7431,-10.5528,58.9578
202405032330,202405040000,-3.16007,84.2696,102.895,10.2261,14.69,289.639,299.065,26.4111,24.6565,10.1474,346.767,0.00634645,-10.4117,-10.4268,-10.7436,-10.4987,-10.7407,-10.5492,58.7355
202405040000,202405040030,-3.32184,84.8218,102.909,7.75054,11.3458,288.503,298.279,20.6914,19.3231,8.80344,330.467,0.00621079,-10.4088,-10.4226,-10.7405,-10.4952,-10.7383,-10.546,58.7687
202405040030,202405040100,-3.45,85.5896,102.934,6.42305,9.63363,285.562,297.563,17.7179,16.5441,8.70378,345.089,0.00475335,-10.405,-10.4181,-10.7373,-10.4913,-10.7361,-10.5424,59.0617
